id,title,imdb_index,kind_id,production_year,imdb_id,phonetic_code,episode_of_id,season_nr,episode_nr,series_years,md5sum
1633917,...4 ...3 ...2 ...1 ...morte,,1,1967,0,M63,0,0,0,,1dae80fb2e53c55d6dd8b8fbc3a84ef0
1634882,"""10",000 B,0,1,2008,,0,0,0,,
1636318,16-Love,,1,2012,0,L1,0,0,0,,e58a089a7b8efc3d585d691c53c0816e
1636318,16-Love,,1,2012,0,L1,0,0,0,,e58a089a7b8efc3d585d691c53c0816e
1639199,21 Jump Street,,1,2012,0,J5123,0,0,0,,1a5fc823df201f370c529e241f461ff1
1639199,21 Jump Street,,1,2012,0,J5123,0,0,0,,1a5fc823df201f370c529e241f461ff1
1639199,21 Jump Street,,1,2012,0,J5123,0,0,0,,1a5fc823df201f370c529e241f461ff1
1639199,21 Jump Street,,1,2012,0,J5123,0,0,0,,1a5fc823df201f370c529e241f461ff1
1639199,21 Jump Street,,1,2012,0,J5123,0,0,0,,1a5fc823df201f370c529e241f461ff1
1642446,6 Bullets,,1,2012,0,B432,0,0,0,,a6c5bd3b569b19198a9a02ad7a7078cd
1645038,A Bucket of Blood,,1,1959,0,B2314,0,0,0,,6f625184d78c9c7226e1b5a09be7e4be
1648701,A Fine Mess,,1,1986,0,F52,0,0,0,,0cb644d15746b27668ac3753662e9248
1649458,A Gift from Heaven,,1,2012,0,G1316,0,0,0,,8291d5a16be2d0afb3587639aa6f4b80
1649726,A Good Day to Die Hard,,1,2013,0,G363,0,0,0,,af35100038de31936a187f32f7fa4d5f
1651081,A King in New York,,1,1957,0,K5256,0,0,0,,332e85408f99e581db4a5f502f606e02
1654628,A Passage to India,,1,1984,0,P2353,0,0,0,,c662d7dad6f8cf84ec7383a821514eb9
1654793,A Perfect Murder,,1,1998,0,P6123,0,0,0,,ba4b3a025da9239b9ff89d5ecb3746ef
1657793,A Star Is Born,,1,1937,0,S3621,0,0,0,,a160bcc46c8dc9becf2610a42b09844c
1663288,Abraham Lincoln: Vampire Hunter,,1,2012,0,A1654,0,0,0,,3d624f81320258ba79ee2ca53b8e869f
1663288,Abraham Lincoln: Vampire Hunter,,1,2012,0,A1654,0,0,0,,3d624f81320258ba79ee2ca53b8e869f
1663288,Abraham Lincoln: Vampire Hunter,,1,2012,0,A1654,0,0,0,,3d624f81320258ba79ee2ca53b8e869f
1663288,Abraham Lincoln: Vampire Hunter,,1,2012,0,A1654,0,0,0,,3d624f81320258ba79ee2ca53b8e869f
1663288,Abraham Lincoln: Vampire Hunter,,1,2012,0,A1654,0,0,0,,3d624f81320258ba79ee2ca53b8e869f
1668890,Agata e la tempesta,,1,2004,0,A2343,0,0,0,,3c79af2a75d73d5047beed822a65b00e
1670082,Ai no borei,,1,1978,0,A516,0,0,0,,08d47f501e11504c6a70d35ae6dddca6
1670633,Air Bud: Golden Receiver,,1,1998,0,A6132,0,0,0,,65d55aaad951fda7449471aa899ff621
1673153,Albert Nobbs,,1,2011,0,A4163,0,0,0,,fc3c20b565bae195a7c4571acd1b336f
1673459,Aleksandr Nevskiy,,1,1938,0,A4253,0,0,0,,91968be19495d516ab79a3aa17126943
1673578,Alex Cross,,1,2012,0,A4262,0,0,0,,c3fad9458c0a5ca67473f21ec4f872f5
1673578,Alex Cross,,1,2012,0,A4262,0,0,0,,c3fad9458c0a5ca67473f21ec4f872f5
1673578,Alex Cross,,1,2012,0,A4262,0,0,0,,c3fad9458c0a5ca67473f21ec4f872f5
1673578,Alex Cross,,1,2012,0,A4262,0,0,0,,c3fad9458c0a5ca67473f21ec4f872f5
1673578,Alex Cross,,1,2012,0,A4262,0,0,0,,c3fad9458c0a5ca67473f21ec4f872f5
1674185,Alias John Law,,1,1935,0,A4254,0,0,0,,5720aacfee8906bb22ec726fb8a8d49a
1676890,Alleen maar nette mensen,,1,2012,0,A4565,0,0,0,,259bb27a9011831c12ba193ac756b77f
1677948,Alone in the Dark,,1,2005,0,A4536,0,0,0,,f32f146e68e34be92c442eafda7eefb1
1680780,American Beauty,,1,1999,0,A5625,0,0,0,,820d5ebb54954d4110505c5edab6fa7f
1680908,American Courtesans,,1,2013,0,A5625,0,0,0,,0e3d18c0b96f40b1c9cb51f03bc28e9e
1681388,American Psycho,,1,2000,0,A5625,0,0,0,,da8e03444a28598d66c15d0f2af0112f
1682619,Amores perros,,1,2000,0,A5621,0,0,0,,b6f9e28c1c7aef9342a3f686b72ef595
1688754,Animal Farm,,1,2014,0,A5416,0,0,0,,4a29b14764fa8b30f65c96a445996d77
1688754,Animal Farm,,1,2014,0,A5416,0,0,0,,4a29b14764fa8b30f65c96a445996d77
1689744,Anne Devlin,,1,1984,0,A5314,0,0,0,,5e2135a25c496c087c7ab91149620479
1694576,Argo,,1,2012,0,A62,0,0,0,,f816722abc4ee13423ab42cb30927340
1694576,Argo,,1,2012,0,A62,0,0,0,,f816722abc4ee13423ab42cb30927340
1694576,Argo,,1,2012,0,A62,0,0,0,,f816722abc4ee13423ab42cb30927340
1694576,Argo,,1,2012,0,A62,0,0,0,,f816722abc4ee13423ab42cb30927340
1694576,Argo,,1,2012,0,A62,0,0,0,,f816722abc4ee13423ab42cb30927340
1695047,Armageddon,,1,1998,0,A6523,0,0,0,,2edc3db1bba64bb98bc23ea8bec7c7e9
1700054,Astérix et Obélix: Au service de Sa Majesté,,1,2012,0,A2362,0,0,0,,86b4d5266dcac4d81cfe0dd431f78af3
1701220,Atlas Shrugged II: The Strike,,1,2012,0,A3426,0,0,0,,8941cf2a5ae2e3e47abea8134b07dbd6
1707363,Baby: Secret of the Lost Legend,,1,1985,0,B1263,0,0,0,,9ff2bd8613af9921feca715f82fddee0
1707615,Bachelor Party 2: The Last Temptation,,4,2008,0,B2461,0,0,0,,2941c41ce1e3427d052d8a04aa785b13
1707735,Back Door to Hell,,1,1964,0,B2363,0,0,0,,68aad070437dc41cd7bbfebc6b7ead67
1708587,Bad Ass,,1,2012,0,B32,0,0,0,,16692b31fb8f7a8535345d3fbe619e9f
1708614,Bad Bascomb,,1,1946,0,B3125,0,0,0,,305bf1e046c7f0b91a52d96a69e1df48
1708700,Bad Boys II,,1,2003,0,B312,0,0,0,,7113a839139b2b65fd0d44a403fc2b1f
1709102,Bad Santa,,1,2003,0,B3253,0,0,0,,a9fb03b6d276be48bb588e11f40f4624
1710126,Baise-moi,,1,2000,0,B25,0,0,0,,af59f46079ce552a3f879c6f32ba208b
1710155,Bait,III,1,2012,0,B3,0,0,0,,199e079567b7c499d361b5f596d602f5
1710155,Bait,III,1,2012,0,B3,0,0,0,,199e079567b7c499d361b5f596d602f5
1713003,Barb Wire,,1,1996,0,B616,0,0,0,,70d71bf9c79414dbcb2c4cad716a88c2
1716058,Battleship,,1,2012,0,B3421,0,0,0,,732c3c98e8edf0b25fd8d2e4f478e4a1
1716058,Battleship,,1,2012,0,B3421,0,0,0,,732c3c98e8edf0b25fd8d2e4f478e4a1
1716058,Battleship,,1,2012,0,B3421,0,0,0,,732c3c98e8edf0b25fd8d2e4f478e4a1
1716058,Battleship,,1,2012,0,B3421,0,0,0,,732c3c98e8edf0b25fd8d2e4f478e4a1
1717248,Beasts of the Southern Wild,,1,2012,0,B2321,0,0,0,,545a66a06fcd83334e568608cc2d232b
1717654,Beautiful Creatures,,1,2013,0,B3142,0,0,0,,4732b954f7a05a7f1faa3ef41f29bb53
1718318,Becoming Jane,,1,2007,0,B2525,0,0,0,,aed600659a9193c8c5f40451b9959dfa
1723917,Betty Boop's Big Boss,,1,1933,0,B3121,0,0,0,,1ab84fdf404c2633fcec7752629b6a62
1724552,Beyoglu pilicleri,,1,1963,0,B2414,0,0,0,,a573886de057295178251d74451c1c6a
1725110,Beyond the Trophy,,1,2012,0,B5361,0,0,0,,53aeaac1e7aa330c8f28576b2425a48b
1727602,Big Miracle,,1,2012,0,B2562,0,0,0,,8305d3f1138927be9171a0f96819a3b6
1728122,Big Trouble,,1,2002,0,B2361,0,0,0,,4c6112bf4ac0b87f5cd0f2a93b2e9f80
1731926,Black Christmas,,1,1974,0,B4262,0,0,0,,ae6e03a15ce8c3a9a77fbe94b096eeef
1736141,BloodRayne,,1,2005,0,B4365,0,0,0,,41a3529372977903075c5b3427f8ec34
1737936,Bob Hope Buys NBC?,,3,1985,0,B1251,0,0,0,,2e7a7de950d4aa010d15995bde18ec61
1738155,Bobby,,1,2006,0,B1,0,0,0,,1b4f6b4d7e036634d71c67b577ad5f9c
1743046,Boy A,,1,2007,0,B,0,0,0,,90c1e1f49bd80b506fbc4c80d305e3d5
1743959,Branded,,1,2012,0,B653,0,0,0,,f42106dd13e7dfdfb5198c6fb70395c3
1744285,BraveStarr: The Legend,,1,1988,0,B6123,0,0,0,,fd816cd9e76ba3d9bd75fad3ef2c9554
1746865,Broadway Serenade,,1,1939,0,B6326,0,0,0,,cc078d0c0dfa1a583619dc78fd2b8fb0
1749793,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,,1,1982,0,B2152,0,0,0,,25562972beebd6401d14f3c12e233bdb
1752280,Busters verden,,1,1984,0,B2362,0,0,0,,794dcada3b7e894a821be9256a4ee9bf
1754386,C+ jing taam,,1,2007,0,C2523,0,0,0,,c548f2f9b569f9d8d1db7beda458f118
1758883,Cape Fear,,1,1991,0,C16,0,0,0,,ab290de548362482ca24e03b1268ed31
1759287,Captain EO Promo & Pre-show,,1,1986,0,C1351,0,0,0,,2f90ad2d41ba1872be8a8ad05b62156c
1759341,Captain Johnno,,3,1988,0,C1352,0,0,0,,666ffebd420ff5e973c6ec348940d2a4
1760063,Career Girls,,1,1997,0,C6264,0,0,0,,ebaffc7ad711d7f654063f1fb22403b7
1760726,Carnage,,1,2011,0,C652,0,0,0,,8ac13fc596297f14e9c070c8734af08e
1767982,Charlie and the Chocolate Factory,,1,2005,0,C6453,0,0,0,,f1b99413182dba406793b164e8dbfbe2
1768258,Charlotte's Web,,1,2006,0,C6432,0,0,0,,081a94e3ae8628ff6359b17d7b098521
1779011,Clerks II,,1,2006,0,C462,0,0,0,,19665eccf07221a7ffe98b59b60dd0b3
1779018,Clerks.,,1,1994,0,C462,0,0,0,,a41e2b1eefa0e6240cfe4088e1dc72b4
1779815,Cloud Atlas,,1,2012,0,C4342,0,0,0,,891b66c9b19c11bcfce09a4febdb36ef
1779815,Cloud Atlas,,1,2012,0,C4342,0,0,0,,891b66c9b19c11bcfce09a4febdb36ef
1779815,Cloud Atlas,,1,2012,0,C4342,0,0,0,,891b66c9b19c11bcfce09a4febdb36ef
1781077,Cocoon: The Return,,1,1988,0,C2536,0,0,0,,372b80be38e476a127209f9e3cbeb807
1784427,Comme une image,,1,2004,0,C52,0,0,0,,b89591917702f1fffc2a3fb2541872c4
1787283,Contact,,1,1997,0,C5323,0,0,0,,4cc61f557e3a672b6dfefa03cafdd01c
1787637,Contracorriente,,1,2009,0,C5362,0,0,0,,6da58e9707192afcb85f9591053505be
1789757,Cosmopolis,,1,2012,0,C2514,0,0,0,,6b0539ba15a9f40494fa6383358c2e13
1789757,Cosmopolis,,1,2012,0,C2514,0,0,0,,6b0539ba15a9f40494fa6383358c2e13
1792757,Creepshow 2,,1,1987,0,C612,0,0,0,,a81f7b731a01ac862621e382de58f720
1799651,Daddy and Them,,1,2001,0,D3535,0,0,0,,198cc887f32d33f9f3f5a8fd935d6f54
1804322,Dark Water,,1,2005,0,D6236,0,0,0,,a94236822ed9e752a55d33b16ecd79aa
1809881,De memoires van Sarah Bernhardt,,3,1981,0,M5621,0,0,0,,cfa3b108fdc67b485bf8d4ecd8e07434
1810263,De rouille et d'os,,1,2012,0,R432,0,0,0,,a3dda9c42511e4bd353e3e1eeef1823b
1810263,De rouille et d'os,,1,2012,0,R432,0,0,0,,a3dda9c42511e4bd353e3e1eeef1823b
1810263,De rouille et d'os,,1,2012,0,R432,0,0,0,,a3dda9c42511e4bd353e3e1eeef1823b
1810263,De rouille et d'os,,1,2012,0,R432,0,0,0,,a3dda9c42511e4bd353e3e1eeef1823b
1811822,Deadly Honeymoon,,3,2010,0,D345,0,0,0,,d4e56d89bc36e227560a85522eaf8455
1813400,Decadent Evil II,,4,2007,0,D2353,0,0,0,,0acb9374f7d1a9305e751580eb759373
1813993,Deep Impact,,1,1998,0,D1512,0,0,0,,430a4394a004e07efdc13cb4508aa435
1820222,Der Richter und sein Henker,,1,1975,0,R2365,0,0,0,,7eb99ae3cc7adc90b64b614e2c5d1a38
1818923,Der junge Törless,,1,1966,0,J5236,0,0,0,,c24091fa52f242087d911e869a1ee87e
1819374,Der letzte Mann,,1,1924,0,L3235,0,0,0,,02e7ccaee5ed51e86a2ac6d1c39b0a8a
1825976,Dial M for Murder,,1,1954,0,D4516,0,0,0,,908e3db0b65c497b19e9868eb4d7b255
1826238,Diamonds Are Forever,,1,1971,0,D5326,0,0,0,,458b481f9fb35707552d9c8343a669b6
1826442,Diarios de motocicleta,,1,2004,0,D6235,0,0,0,,a8efff46de1d443757877561924e0810
1836438,Django Unchained,,1,2012,0,D2525,0,0,0,,9383418fe7bfb515114fd2e20524efd7
1836438,Django Unchained,,1,2012,0,D2525,0,0,0,,9383418fe7bfb515114fd2e20524efd7
1836438,Django Unchained,,1,2012,0,D2525,0,0,0,,9383418fe7bfb515114fd2e20524efd7
1836438,Django Unchained,,1,2012,0,D2525,0,0,0,,9383418fe7bfb515114fd2e20524efd7
1840189,Don't Look Now,,1,1973,0,D5342,0,0,0,,95c34280a7a3d929e4bc96c9bdb7b540
1844543,Dragon Eyes,,1,2012,0,D6252,0,0,0,,bc86275b099ac44d2b8c663d6fae9497
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1845819,Dredd,,1,2012,0,D63,0,0,0,,d5b31d4bf5f623468e4cde039b10524a
1847724,Du saram-yida,,1,2007,0,D2653,0,0,0,,2a3e191e27ee60c16fbe73b7b69a7f93
1847929,Dubois: The Quest for the Missing Link,,3,2013,0,D1232,0,0,0,,2de03c7aa8187489613fc81e908202d9
1848800,Dumbo,,1,1941,0,D51,0,0,0,,6626f8764fce4b7c2702352849cbab9f
1849430,Dust,I,1,2001,0,D23,0,0,0,,1f012be2deb56a3d6948b2d68bb6395c
1851908,East Side Kids,,1,1940,0,E2323,0,0,0,,e86b12905f4b64ace0d404ac5ee8faab
1853284,Eden Log,,1,2007,0,E3542,0,0,0,,59a06e01d9194353d25dd673ff93b09b
1855848,Ein Toter hing im Netz,,1,1960,0,T3652,0,0,0,,7207fda6b035ed090a7c478e8df38815
1857054,Ekstase,,1,1933,0,E232,0,0,0,,9d11c6d252ad433be3262eee668ec94b
1858684,El cuerpo,,1,2012,0,C61,0,0,0,,696b0ff15fe806b9cbb1fe51209f9b95
1858984,El disputado voto del señor Cayo,,1,1986,0,D2131,0,0,0,,bb42fe67057cd5a17f7fff63496ee047
1864938,Elizabeth,,1,1998,0,E4213,0,0,0,,0abcadd2e3fad3a9f7c16b30ea92081d
1866268,Emil i Lönneberga,,1,1971,0,E5451,0,0,0,,3b4bc73eddd10bb514b6636990417b72
1868628,End of Watch,,1,2012,0,E5313,0,0,0,,d2e03e7c807864a7fbf5a3fb37c335c8
1870907,Epitaph: Bread and Salt,,1,2013,0,E1316,0,0,0,,4bc6815f6c7396263ff6f1de399aac6b
1875928,Evelyn,,1,2002,0,E145,0,0,0,,0b339ab8131132d66546278ebdb7e5e3
1886910,Felix the Cat: The Movie,,1,1988,0,F4232,0,0,0,,bc9bb807d148407ec0dd9dc911aad9c3
1890345,Final Chapter: Walking Tall,,1,1977,0,F5421,0,0,0,,0c92e81cecc59224d651463cd45c8fe5
1894447,Flicka,,1,2006,0,F42,0,0,0,,34cae8bcdecf49cc4d8aff09584b4fd7
1897391,For Ever Mozart,,1,1996,0,F6165,0,0,0,,a5f47369c9eede792fa8e70901cb01d5
1903727,Friday the 13th Part VIII: Jason Takes Manhattan,,1,1989,0,F6316,0,0,0,,8ed4d8d32768a1a596064b18b343e4e5
1904036,Friends with Benefits,,1,2011,0,F6532,0,0,0,,899c0edfecb1f6f1ce5b48e337ff1ea2
1911045,Gangster Squad,,1,2013,0,G5236,0,0,0,,2d45eff1790bbd8ee1f06ee3c84f3082
1915404,Get Mean,,1,1975,0,G35,0,0,0,,0d936910174427f5c6164c62b3ae3e84
1917767,Ginger e Fred,,1,1986,0,G5261,0,0,0,,ae570dce144db375308df7936eb54426
1918310,Girl in Progress,,1,2012,0,G6451,0,0,0,,840dce700a9ced3c5c5c1829816f532f
1923747,Gone,I,1,2012,0,G5,0,0,0,,2df17990a5b857a7c84dd8b624295de3
1925898,Goya's Ghosts,,1,2006,0,G232,0,0,0,,535b9414cc0f6dd26dd70742b09996ee
1935237,Hamlet,,1,1948,0,H543,0,0,0,,af6a0ee2fc5caf2f3004da7ab9061df8
1936461,Hannibal Studio Takes Vol. 5,,4,2007,0,H5142,0,0,0,,dc7d5c190763eecb10fabd83b53a81c3
1936638,Hansel & Gretel: Witch Hunters,,1,2013,0,H5242,0,0,0,,01ecfa9373b6b77096cdf733b6511431
1938763,Harper,,1,1966,0,H616,0,0,0,,c68509ae836c650d66ebb44c21d34efe
1945260,Henry Poole Is Here,,1,2008,0,H5614,0,0,0,,272dfdb23ebcb8e4d56961b146bb75f7
1947862,Het Meisje en de Dood,,1,2012,0,M253,0,0,0,,94472298c97509a2ccec31e63c94fba3
1952349,Historias que so existem quando lembradas,,1,2011,0,H2362,0,0,0,,856283f6d72b55c18f67999819af0920
1960910,How Do You Know,,1,2010,0,H325,0,0,0,,6876f3fd4bf1bfcd21c6f6e62e278204
1968561,I Married Wyatt Earp,,3,1983,0,M6361,0,0,0,,1fec989b8f8a32b0956ac01e9c0724c7
1972354,Idioterne,,1,1998,0,I365,0,0,0,,d9d838959ff7aefe3b4e82e2188d64f8
1974481,Il divo: La spettacolare vita di Giulio Andreotti,,1,2008,0,D1421,0,0,0,,6a3a1299454e79ccca32a6a037631250
1979473,In Bruges,,1,2008,0,I5162,0,0,0,,05b64f3b38e71987de292c32c74fa8c1
1979894,In Good Company,,1,2004,0,I5232,0,0,0,,1e09eb699652c66b52ccd69a699b1596
1983931,Infancia clandestina,,1,2011,0,I5152,0,0,0,,4d96089c031a14fd0775508a2c5cc3db
1990690,Isn't Life Wonderful!,,1,1954,0,I2534,0,0,0,,569ca009fb9ea9c97dbccc23338d4182
1991867,It's Always Fair Weather,,1,1955,0,I3242,0,0,0,,71435b3c47fdc64b1979a4792e6ba94d
1997419,JCVD,,1,2008,0,J213,0,0,0,,1a48f1614bdde710ce20fd1f9d7119fe
1995807,James Bond Down River,,3,2000,0,J5215,0,0,0,,c53d6b9d8757b2d4042927d86867e335
1996240,Jane Eyre,,1,2011,0,J56,0,0,0,,ac7e08339b263dc30a1f2553b5abb956
1996405,"""Janghwa", Hong,0,1,2003,,0,0,0,,
2001798,Jodorowsky's Dune,,1,2013,0,J3623,0,0,0,,3a47c9bacf8aae47f2a2778d2d7ecd3b
2002409,John Dies at the End,,1,2012,0,J5323,0,0,0,,4decc5f68782809a6bd2ee11c52aa040
2002780,Johnny Belinda,,1,1948,0,J5145,0,0,0,,75e0f53b623c5efcb7a3d112c24d36f1
2002848,Johnny English Reborn,,1,2011,0,J5242,0,0,0,,b6ca1593913f3bca994932ce0e886431
2004290,Journey 2: The Mysterious Island,,1,2012,0,J6535,0,0,0,,5c610ed9d15a1f67b53006decb4d8d52
2006138,Julius Caesar,,3,1984,0,J426,0,0,0,,65130a3c55b0b15713abe2fe9b291697
2006614,Jungle Fever,,1,1991,0,J5241,0,0,0,,8793755f00f791503eed981cb9abf7d0
2015201,Kaze no tani no Naushika,,1,1984,0,K2535,0,0,0,,58f35afb100fea803c4193987d68fa8d
2019355,Killer Joe,,1,2011,0,K462,0,0,0,,e07d2172a06d1e1b25712c7ce3170e9e
2019935,Kimmy Dora and the Temple of Kiyeme,,1,2012,0,K5365,0,0,0,,f6860a312ee25bf5281c412f6e22d084
2020397,King Kong,,1,2005,0,K5252,0,0,0,,60810290b978746090638b87919df857
2020403,King Kong Lives,,1,1986,0,K5252,0,0,0,,67265126b57e4469d265fbd283c22de4
2032838,L'enfant d'en haut,,1,2012,0,E5153,0,0,0,,b1b3becc028d390b6e4d2a23bce9f90a
2032838,L'enfant d'en haut,,1,2012,0,E5153,0,0,0,,b1b3becc028d390b6e4d2a23bce9f90a
2035076,L'uomo che guarda,,1,1994,0,U5263,0,0,0,,4ede77cc25af58c765a893f2a5f48b55
2036453,La bestia nello spazio,,1,1980,0,B2354,0,0,0,,19fa671e10125994d3a15fa61d04700c
2038719,La cérémonie,,1,1995,0,C65,0,0,0,,f2459e501f259293147b7cb8db6df93c
2039960,La femme du Vème,,1,2011,0,F5315,0,0,0,,4330d867c533bfe57ce0c7be0ef67808
2047320,La science des rêves,,1,2006,0,S2523,0,0,0,,553d3f3dd01d94189416a11fa0fad77b
2054199,Last Action Hero,,1,1993,0,L2323,0,0,0,,2599623b82c21cffa628caf8dd9147fa
2055942,Laurence Anyways,,1,2012,0,L6525,0,0,0,,efc0890f53e0283208192448bfec59d8
2056208,Lawless,,1,2012,0,L42,0,0,0,,82cbecf87fc05420bc44651310e14799
2056208,Lawless,,1,2012,0,L42,0,0,0,,82cbecf87fc05420bc44651310e14799
2056331,Lay the Favorite,,1,2012,0,L3163,0,0,0,,b0e495241a84fcf6077dc5e9bc56ee64
2060585,Le nouveau monde,,1,1995,0,N153,0,0,0,,e2a81bbcdb5160a796136c33b9a82ab3
2061424,Le prénom,,1,2012,0,P65,0,0,0,,4fa4b5807612077a0193ed335c96c024
2064680,Legend,,1,1985,0,L253,0,0,0,,338d784ef8c4c6cf42161467fd70d273
2065764,Leo Kottke: Home & Away,,3,1989,0,L2325,0,0,0,,68d8e91a955869c0226d179c7a42dafe
2067006,Les Dalton en cavale,,1,1983,0,D4352,0,0,0,,e432c0cbc4726060eeacb104ab6c4b65
2068450,Les Misérables,,1,2012,0,M2614,0,0,0,,95d77db7207c73ff81a0ca77f0708623
2068450,Les Misérables,,1,2012,0,M2614,0,0,0,,95d77db7207c73ff81a0ca77f0708623
2066215,Les amours d'Astrée et de Céladon,,1,2007,0,A5623,0,0,0,,4b82cc6d5e926534cd0878bd0031085f
2067760,Les gamins,,1,2013,0,G52,0,0,0,,1224117fa67ef2c3469c7f086250303c
2068064,Les invasions barbares,,1,2003,0,I5125,0,0,0,,024086a6bd0ce013f0d7b92e15203560
2069272,Les saveurs du Palais,,1,2012,0,S1623,0,0,0,,4ea16b3fcf1ab40c5d61fe99648e6ff7
2080209,Lockout,,1,2012,0,L23,0,0,0,,a4ebdec5faeb80ca7fa5b3d90e100b87
2080209,Lockout,,1,2012,0,L23,0,0,0,,a4ebdec5faeb80ca7fa5b3d90e100b87
2080209,Lockout,,1,2012,0,L23,0,0,0,,a4ebdec5faeb80ca7fa5b3d90e100b87
2081570,Look,,1,2007,0,L2,0,0,0,,74ac9c38f67d17b8a7f40f7da3bfff74
2082322,Looper,,1,2012,0,L16,0,0,0,,13e2ca3b6c16c4643af54d55a0484237
2082322,Looper,,1,2012,0,L16,0,0,0,,13e2ca3b6c16c4643af54d55a0484237
2082322,Looper,,1,2012,0,L16,0,0,0,,13e2ca3b6c16c4643af54d55a0484237
2082322,Looper,,1,2012,0,L16,0,0,0,,13e2ca3b6c16c4643af54d55a0484237
2082322,Looper,,1,2012,0,L16,0,0,0,,13e2ca3b6c16c4643af54d55a0484237
2082699,Lore,,1,2012,0,L6,0,0,0,,1c2d186ec37d2ea14ae2386ccbab5017
2082699,Lore,,1,2012,0,L6,0,0,0,,1c2d186ec37d2ea14ae2386ccbab5017
2082817,Los 2 lados de la cama,,1,2005,0,L3234,0,0,0,,dc2b3b76c47754fe274d2d5aefc6e35d
2087377,Love Ranch,,1,2010,0,L1652,0,0,0,,f5948f6f09757ec62516032b03a79003
2091575,Låt den rätte komma in,,1,2008,0,L3563,0,0,0,,a9735e36549496f770ea18a2706b33e9
2098266,Malcolm,,1,1986,0,M4245,0,0,0,,eb40bbe06417357bea9c9fdd75d2b5ad
2098736,Malone,,1,1987,0,M45,0,0,0,,70905e90c821292bb193afaf3f90d329
2105132,Marty and Elayne: Stayin' Alive at the Dresden,,1,2013,0,M6353,0,0,0,,2d7d1a687d59c4ef4e205affc3856187
2105376,Marvin's Room,,1,1996,0,M6152,0,0,0,,a3c24f2978772b5c577a491439207ea8
2106898,Matchstick Men,,1,2003,0,M3232,0,0,0,,15caf9a966e562ebf3f7ff2c8b64d371
2108311,Maximum Conviction,,1,2012,0,M2525,0,0,0,,2ca15c0435abb96e664c7af5b2be4ae5
2110557,Meet Dave,,1,2008,0,M31,0,0,0,,8ab2287dc45a584e95040c976698f4fe
2117581,Midnight Cowboy,,1,1969,0,M3523,0,0,0,,eef120b148aa32507e0e998cec633e1d
2117933,Miehen työ,,1,2007,0,M53,0,0,0,,17a6720f80072f51fb0b0df524562b9d
2118014,Mies vailla menneisyyttä,,1,2002,0,M2145,0,0,0,,eefaf1a4cec25b8560ab044e44150282
2118093,Mighty Joe Young,,1,1949,0,M2325,0,0,0,,90729db06c86278898cbcb376935e93f
2120905,Miracle at Midnight,,3,1998,0,M6243,0,0,0,,fa6449ed15cec662cb2f5b15fe9164bc
2120909,Miracle at St. Anna,,1,2008,0,M6243,0,0,0,,ec678653dbe5f7591bb53cd3e2d32326
2122875,Missione eroica - I pompieri 2,,1,1987,0,M2562,0,0,0,,841538ee599eb49fde0fcb364d1574f5
2127988,Monty Python and the Holy Grail,,1,1975,0,M5313,0,0,0,,3c4cf939968c7d3763c6cc25f7774c7e
2128394,Moonraker,,1,1979,0,M5626,0,0,0,,8020b29c0129fa51e3ae4b48d2ab98d2
2134996,Munich,,1,2005,0,M52,0,0,0,,759ac9ac89302edd1290952ea804737e
2136025,Music from Another Room,,1,1998,0,M2165,0,0,0,,133bcfb3334752c83fa8c65586a462b3
2138792,My Left Foot: The Story of Christy Brown,,1,1989,0,M4131,0,0,0,,5127418f3c4f8840d1d217c9f8042ec1
2145786,Nasty Fucking Nurses,,4,2006,0,N2312,0,0,0,,76889e6f0184553867c4a2096ee755c3
2146380,National Treasure: Book of Secrets,,1,2007,0,N3543,0,0,0,,2b1b873906106f0d6d07627cf2089c6a
2151687,"""New York", I Lo,0,1,2009,,0,0,0,,
2155481,Ninkyô Helper,,1,2012,0,N5241,0,0,0,,a018ad46dee6edf7683409973a9c2793
2155481,Ninkyô Helper,,1,2012,0,N5241,0,0,0,,a018ad46dee6edf7683409973a9c2793
2155527,Nintama Rantarô,,1,2011,0,N5356,0,0,0,,a856e000570de291cb1e96c3a7f53ceb
2156947,No Man's Woman,,1,1955,0,N525,0,0,0,,a21b5e507097b06c39118b1ccbc2b9a7
2161788,November Man,,1,2014,0,N1516,0,0,0,,8c1af6e3fde5881fa4854c914fb7e9ab
